labels,text,emo_name,prob_emo_name,prob_max
joy,Been a long two days. . and the next two dnt look to be any shorter. . . I have in my heart ,sadness,"[0.8987175, 0.69568324, 0.7862995, 0.067338765, 0.91232705, 0.40306807]",0.91232705
surprise, omg he told me the same thing thats why im coming ,anger,"[0.92649716, 0.9071723, 0.3471635, 0.7066332, 0.32469857, 0.072561644]",0.92649716
surprise,"RT, follow  and WIN one of the special collector items that we are giving away to our Twitter friends! RT WIN ",joy,"[0.083741754, 0.43865877, 0.1798943, 0.6778571, 0.2040303, 0.5998401]",0.6778571
fear,"in the air, I’m pushing the gears turned into hate turned into ",anger,"[0.98806286, 0.9579348, 0.6553616, 0.0029690864, 0.70264906, 0.16069266]",0.98806286
sadness,i cant believe i spent an entire days in mesa and only saw  for like minutes imissher ,sadness,"[0.8808015, 0.96115994, 0.6143691, 0.114752084, 0.9639834, 0.63351685]",0.9639834
joy,"Wow. In a few hours, the number of peoplee in my housee will increase by sevenn. ",surprise,"[0.093645215, 0.16424434, 0.28749105, 0.23262443, 0.0111768395, 0.9506238]",0.9506238
joy,Now time to write a page ap world paper on something I have no idea about. ,surprise,"[0.5068041, 0.45253015, 0.29607025, 0.16911782, 0.293228, 0.61034423]",0.61034423
joy,I'm currently salivating - it's only more days until  opens - and only a mere m from my front door! wontmissmetro ,joy,"[0.015649745, 0.001429576, 0.015260484, 0.8738145, 0.0012612237, 0.3978577]",0.8738145
sadness,Ever feel like you're losing touch with someone and they want it to happen? ,sadness,"[0.59044176, 0.4408043, 0.7142514, 0.12571786, 0.8136725, 0.2389262]",0.8136725
fear,LOVE LOVE LOVE Da Onli Thing I Truly ,joy,"[0.0075442954, 0.0012347121, 0.01388536, 0.9507569, 0.0020155655, 0.27366954]",0.9507569
anger,If a female fuck with me she has to kno two thing. U have to kno how to cook n u to kno how to my dick b lol ,anger,"[0.8765961, 0.7451048, 0.48876238, 0.44430187, 0.21790427, 0.46092844]",0.8765961
surprise,Sometimes you trick yourself into believing things will change. ,fear,"[0.43536332, 0.34716654, 0.87228566, 0.17751051, 0.5168374, 0.29197386]",0.87228566
sadness, damn dude physicalpainsadness xADid it to myself in the end. Gotta keep my head up amp move on. ,sadness,"[0.39756495, 0.9650665, 0.8747125, 0.0039689904, 0.9774508, 0.29801175]",0.9774508
surprise,Just put a tattoo on my butt ,anger,"[0.9515835, 0.5160466, 0.31161228, 0.5372727, 0.3194035, 0.61633766]",0.9515835
sadness,far too long to expect us fans to wait - a whole year? depressed bullimiamoment ,disgust,"[0.7820283, 0.8978254, 0.86626, 0.043046746, 0.88817436, 0.3573739]",0.8978254
fear,"Yet. . . . . , we are unable to effect and change what and whom we see that negatively affects us. . . Why operate in . . . UseITdontUseIT ",sadness,"[0.44620365, 0.43483254, 0.42998338, 0.038118087, 0.6467477, 0.32557318]",0.6467477
joy,Gotta love the sound of rain ,joy,"[0.008934314, 0.00096783164, 0.014877116, 0.955485, 0.005510931, 0.22748661]",0.955485
surprise,u just show up without me knowing u r coming! ,surprise,"[0.983916, 0.97269934, 0.89370203, 0.28074938, 0.48117942, 0.9936208]",0.9936208
fear,"For all those years you've protected the seed, it's time to become the beautiful flower. ~S. C. Paul ",joy,"[0.08149977, 0.05711691, 0.17341734, 0.573744, 0.15980968, 0.2829702]",0.573744
fear,Conférence en allemand. . . avant-première de ma vie en février. . . baaaaah j'ai peur ! deutschesprache ,joy,"[0.2870828, 0.021585535, 0.042605326, 0.7109001, 0.028776282, 0.52387094]",0.7109001
surprise,Holy shit! Moet me cadeautjes nog inpakken probleempje geen sinterklaas-inpakpapier! ! fuckk ,disgust,"[0.95296925, 0.96898794, 0.8993825, 0.044425745, 0.53276855, 0.92184955]",0.96898794
surprise,"Looking at baseball stats, had more K's then BB's and Hits combined last year ",disgust,"[0.21189006, 0.3909627, 0.11015091, 0.21692653, 0.11187012, 0.17654684]",0.3909627
fear,getting high to balance out the lows . don't be scared of me ,anger,"[0.56173337, 0.108168535, 0.4880651, 0.50160426, 0.1263271, 0.5109196]",0.56173337
surprise,When I saw one of my old friends after a long ass time and found out all he does is do drugs and party ,sadness,"[0.75226945, 0.818211, 0.3204416, 0.24560754, 0.82017076, 0.5580058]",0.82017076
joy,back to being a money maker today. . and all weekend ,joy,"[0.016667789, 0.008302106, 0.008472327, 0.2977416, 0.00073522696, 0.24312852]",0.2977416
joy,". . . suddenly all the annoying, wannabe cool, younger girls are getting Twitter ",surprise,"[0.7753486, 0.86872613, 0.27264118, 0.1924076, 0.549931, 0.97235686]",0.97235686
joy,Drinking water has become a chore for my throat. All thanks to my lovely voice coach and this horrid cold. ,sadness,"[0.38908055, 0.9543469, 0.6043983, 0.06764506, 0.9570481, 0.27875552]",0.9570481
sadness, OH MY GOD. I FORGOT ABOUT MOVING DAY. I have to go to work soon too. Boooooooo. ,sadness,"[0.97551197, 0.967345, 0.9325959, 0.040549677, 0.98767614, 0.845656]",0.98767614
joy,the red kettle bell ringer is singing! it brings a smile my face ,joy,"[0.0028117758, 0.0008104058, 0.003482087, 0.9910982, 0.00031532987, 0.8739894]",0.9910982
joy, Thx for sharing all the blessings o) May ur week be blessed all the afore mentioned! ! ,joy,"[0.008953749, 0.014067675, 0.044335365, 0.95569295, 0.0058753984, 0.29642057]",0.95569295
joy,Gonna wait for the next and include some of the older challenges that include pirates and ghosts. ,surprise,"[0.4396464, 0.42367086, 0.43365982, 0.392268, 0.31542012, 0.47893363]",0.47893363
surprise,"Keihard aan t hobbyen, stoeien met lijm, dozen, rubber amp papier voor 'n kinky voor Kinky Klaas amp Sado Piet zaterdagavond -p ",surprise,"[0.40375876, 0.33644104, 0.25938132, 0.4089005, 0.26313132, 0.41126385]",0.41126385
surprise,Qui est prêt pour un voyage en carotte spatiale ?  ,surprise,"[0.55724347, 0.113144055, 0.10132632, 0.27324682, 0.10540872, 0.701187]",0.701187
sadness,feel like im gonna chunder my guts up. . . but i really want to go on a bikeride! ! ! ,anger,"[0.98625374, 0.95843464, 0.9860028, 0.37664202, 0.92214143, 0.8049994]",0.98625374
surprise,We finally located my uncle though. He's getting married in Denver. ,surprise,"[0.2875564, 0.32351485, 0.28524262, 0.41503963, 0.15333375, 0.4164808]",0.4164808
sadness,"Packed lunch for a long day at the dirty, dirty, dirty library nohope ",disgust,"[0.1809214, 0.98649025, 0.18339519, 0.043113414, 0.5056571, 0.39710224]",0.98649025
sadness,Mom broke the tv . . . ( ,sadness,"[0.91916746, 0.9171486, 0.7232483, 0.056968402, 0.9559855, 0.49185455]",0.9559855
joy,Hour Shift at the today. Then WEEKEND! I will do my best to live the weekend long and hard! ,joy,"[0.3774401, 0.13080856, 0.08311086, 0.7695083, 0.013710003, 0.589323]",0.7695083
joy,"that cheese and onion pasty did me no favours either, i feel slightly ill. and i'm on a bus. ",sadness,"[0.5699804, 0.9735985, 0.90012956, 0.03201277, 0.97612834, 0.48020616]",0.97612834
joy, He came into spanish class mad as shit doee! ! ! lls ,anger,"[0.99256414, 0.9914718, 0.69587713, 0.07765473, 0.6453878, 0.64684]",0.99256414
joy,"Fuck, I neeed to go to bed. I work at a tomorrow. ",disgust,"[0.88445854, 0.9760754, 0.9612476, 0.05921195, 0.97462434, 0.3496652]",0.9760754
fear,"✓RT  not afraid of tomorrow, for I have seen yesterday and I love today less ",sadness,"[0.1531995, 0.482368, 0.09454296, 0.49477506, 0.52255964, 0.36130387]",0.52255964
surprise,A Winged Victory For The Sullen is soundchecking. They have a string section and two screens with visuals lgw ekko ,sadness,"[0.8012441, 0.58227617, 0.4786766, 0.13213797, 0.90164816, 0.33768126]",0.90164816
disgust,Females are so thirty. . Please get a glass of water ampamp sit TF down. . U can get up when u called upon. . . ,sadness,"[0.33600017, 0.7535709, 0.688446, 0.34290132, 0.78490776, 0.4386677]",0.78490776
surprise,I just found out  wants to make love on top a pile of ground beef. . . She never fails to me ,surprise,"[0.26329383, 0.4477169, 0.12848951, 0.8586258, 0.14682513, 0.8621222]",0.8621222
sadness,Life is so unbelievably short - most of us don't even realise it! ,disgust,"[0.54133236, 0.83588153, 0.5442458, 0.3011739, 0.8085057, 0.7683177]",0.83588153
joy,Have you accepted what God is holding out to you peace hope forgiveness grace ? JesusTweeters ,joy,"[0.0152066685, 0.11464085, 0.13134588, 0.64507645, 0.11174813, 0.35923287]",0.64507645
joy,God love my classmates for bringing hot chocolate (that's fortified with calcium) to class today! Dessert + bone health ,joy,"[0.015729342, 0.0034218093, 0.024236675, 0.9424774, 0.008023941, 0.8586738]",0.9424774
sadness,Last madrigal of my life. If you miss it you're a square. ,sadness,"[0.12914614, 0.2004221, 0.2216759, 0.25545257, 0.8263547, 0.29025418]",0.8263547
surprise,y en a qui tweet pendan que je pren des foto d'eux la bouche ouverte ,anger,"[0.7021786, 0.40395883, 0.4727169, 0.52221024, 0.25713128, 0.44422168]",0.7021786
sadness,Omg its only my birthday for more minutes.  Please tweet me. dreeting  ,disgust,"[0.5230942, 0.8031284, 0.21228603, 0.6847233, 0.6229677, 0.37321106]",0.8031284
joy,"Westham didn't win, my bets are  will be drowning his sorrows tonight and won't see me tomorrow ",sadness,"[0.98813117, 0.9915023, 0.97046226, 0.009908527, 0.9957962, 0.42209354]",0.9957962
joy,"RT  Manti Te'o will return for his senior season at NotreDame,his father, Brian, just confirmed to the Tribune ",disgust,"[0.33342245, 0.54140717, 0.36008978, 0.47432458, 0.23303923, 0.25807753]",0.54140717
anger,Conceding defeat now fumbles into an interim a little too late to muffle public ,sadness,"[0.44275466, 0.91711634, 0.8568863, 0.047732078, 0.9793652, 0.44139588]",0.9793652
joy,Today has been full of great news ,joy,"[0.002026899, 0.0011330504, 0.0046419934, 0.97493243, 0.00025538914, 0.90872747]",0.97493243
joy,Great nightlt ughh school in the morning. . . with a % chance of rain tomorrow. . atleast Wed-Sunday this week is sunny immaskforlife ,surprise,"[0.06343342, 0.20589255, 0.11193351, 0.22051182, 0.03396792, 0.27802038]",0.27802038
anger,Call of duty brings out the in people . . . ,anger,"[0.43315148, 0.017069045, 0.059096538, 0.12531209, 0.012874275, 0.22545497]",0.43315148
anger,"Proverbs NIV gentle answer turns away wrath, a harsh word stirs up anger. gossip KillThemWithKindness ",anger,"[0.61982477, 0.47165304, 0.227111, 0.049171414, 0.09237094, 0.25782374]",0.61982477
joy, oh damn! I made it to your twitpic! ! ! ! ! ! Holy crap! ,anger,"[0.99023193, 0.98278403, 0.9274956, 0.013220035, 0.8100846, 0.81709886]",0.99023193
joy,"finished my english exam yesterday, now i have to do my english argument speech about riots ",anger,"[0.5409774, 0.46606672, 0.29159957, 0.035639986, 0.53966856, 0.21599352]",0.5409774
fear,Gleich muss ich als Volti Papa auch aufs Pferd und turnen. fail fuck ,fear,"[0.36481512, 0.34640446, 0.82175547, 0.09026389, 0.22920625, 0.51263213]",0.82175547
fear,"For all those years you've protected the seed, it's time to become the beautiful flower. ~S. C. Paul ",joy,"[0.08149977, 0.05711691, 0.17341734, 0.573744, 0.15980968, 0.2829702]",0.573744
surprise,Bought mom amp dad gifts that they can open when I get home( giver excitement home ,joy,"[0.022152424, 0.007843612, 0.032256447, 0.9824142, 0.003911891, 0.97986823]",0.9824142
surprise, bon bon good luck tonight I'll see you after meet me at the roxbury ,joy,"[0.0332575, 0.13008066, 0.06937262, 0.90893555, 0.007624742, 0.26799652]",0.90893555
joy, When I take my children to Santa's grotto and thier faces light up ,joy,"[0.008497837, 0.006177886, 0.016780486, 0.96435976, 0.0013642152, 0.94144267]",0.96435976
joy,Just drank expired water from the dollar store . . ,sadness,"[0.37039417, 0.7606914, 0.47712445, 0.31381002, 0.8457261, 0.39960617]",0.8457261
joy,Looks like ill be single forrr life singlegirlprobz ,sadness,"[0.3221146, 0.4892833, 0.4685891, 0.47590053, 0.8363303, 0.24020976]",0.8363303
joy,Happy last minutes of Thanksgiving to all in Mountain Time in U. S. And just Happy Happy to all others. grateful ,joy,"[0.0059557534, 0.012121334, 0.016286466, 0.9654136, 0.0025168448, 0.21303837]",0.9654136
joy,"Decided this is gonna be a good day, and started my assignments straight after my morning coffee. ",joy,"[0.007093217, 0.0038291332, 0.01225602, 0.914858, 0.0004575573, 0.2743205]",0.914858
fear,"quotwe can't stop here, this is DRONE country! ! ! quot ",disgust,"[0.8962839, 0.97417724, 0.7921281, 0.12783551, 0.71512514, 0.83418447]",0.97417724
surprise, Aaaaahh quotseñoritaquot ! ! ! Today I woke up with the good news that my quotbluequot order is almost ready. ) ,joy,"[0.02834784, 0.03183439, 0.10597045, 0.9455641, 0.001997644, 0.9427153]",0.9455641
joy,My heart is so happy today love peace greatful ,joy,"[0.0029608407, 0.001515463, 0.007984557, 0.98102003, 0.0004927597, 0.39115906]",0.98102003
joy,More lifeguard training tomorrow evening. ,joy,"[0.049017582, 0.21683747, 0.105716474, 0.2911783, 0.14490898, 0.09516915]",0.2911783
sadness,"Suddenly I become part of your past, I'm becoming the part that don't last, I'm losing you and its effortless ",surprise,"[0.83418596, 0.9055164, 0.78875333, 0.06611775, 0.95896196, 0.9714955]",0.9714955
joy,"Feels like eight o'clock! Time change has still got me out of it, oh well. . Subway time ",anger,"[0.711227, 0.61008674, 0.6842276, 0.2271345, 0.7037953, 0.6344096]",0.711227
sadness,Why do I have absolutely NO pictures from black and white senior year? ,anger,"[0.86880916, 0.7059584, 0.10178404, 0.025827672, 0.8257976, 0.4653207]",0.86880916
surprise,Holy dreidel Jake Gyllenhaal is Jewish! hot ,surprise,"[0.27498382, 0.028861148, 0.36708173, 0.4281674, 0.064632036, 0.9325537]",0.9325537
sadness,I can't find the lights for the Christmas treec ,sadness,"[0.93198335, 0.69158465, 0.5890943, 0.19214113, 0.9486919, 0.21039775]",0.9486919
sadness,Just left the hospital from visiting my dad. ,sadness,"[0.41218352, 0.386706, 0.5176691, 0.30809316, 0.8624676, 0.18015023]",0.8624676
sadness,I really wish deer season would hurry and end! I miss sleeping late with my husband spending time with him!  ,sadness,"[0.61085814, 0.7342952, 0.69826883, 0.24551602, 0.9789585, 0.29666492]",0.9789585
joy,The things that bring you the greatest are in alignment with your purpose. TSP ,joy,"[0.03981954, 0.041293237, 0.018305168, 0.8410842, 0.008499227, 0.38864443]",0.8410842
joy,off to another exciting day at work ( ,joy,"[0.10458065, 0.01833361, 0.021174472, 0.8881474, 0.0015022126, 0.8862097]",0.8881474
joy,Wrapping presents today christmasspirit ,surprise,"[0.015974384, 0.012957445, 0.015372738, 0.5538519, 0.0213106, 0.58810633]",0.58810633
fear,"=-----gt RT  not afraid of tomorrow, for I have seen yesterday and I love today less",disgust,"[0.21580018, 0.6535162, 0.11429996, 0.319847, 0.6175797, 0.38303223]",0.6535162
joy,finished my edu psych review on time ,joy,"[0.018798577, 0.015265528, 0.2484031, 0.30367586, 0.10986646, 0.1423443]",0.30367586
joy,Finally my apartment's doing something right! They switched cable provider to They opened up the golf channel too! ! ,surprise,"[0.047461614, 0.011423686, 0.06673008, 0.9620539, 0.00275993, 0.98393375]",0.98393375
anger, I'm coming to odessa give me a bitch to fight. . . . built up. . . . . ,anger,"[0.9921442, 0.8316542, 0.29219124, 0.0468939, 0.5203427, 0.39631632]",0.9921442
joy,Be Easy Don't Make Decisions When Your Mad ,sadness,"[0.78865916, 0.7797697, 0.6003029, 0.29156214, 0.8497937, 0.25750688]",0.8497937
joy,"So mad that I have to play Coventry and Pilgrim times each this season, and Cumberland times ",anger,"[0.99172616, 0.97231776, 0.3491097, 0.0019803434, 0.67301023, 0.20798887]",0.99172616
joy,Time to tidy the messing office! ,joy,"[0.49138176, 0.40696752, 0.24341686, 0.60290223, 0.17300735, 0.44729313]",0.60290223
surprise,I picked up Bagels for the Office this morning. I hope no one ate yet. ,fear,"[0.4054293, 0.37781402, 0.81027454, 0.30364978, 0.776213, 0.6278785]",0.81027454
surprise,Un merci tout spécial aux voisins qui ont décidé de DEFONCER l'immeuble pendant MES VACANCES ! ,joy,"[0.093131274, 0.0026098918, 0.099931315, 0.82821953, 0.0078008533, 0.8177191]",0.82821953
sadness, So I suppose we won't be moving closer together anytime soon? ,sadness,"[0.3207075, 0.5830296, 0.46384558, 0.09333646, 0.617262, 0.19543189]",0.617262
joy,Another management meeting on a Monday morning. . . ,sadness,"[0.16348374, 0.23856312, 0.12074701, 0.05452858, 0.32107893, 0.048699588]",0.32107893
joy,I hate people. Thanks for sending me home when I didn't want to pinkeye ,disgust,"[0.9370845, 0.9907402, 0.78900754, 0.014365137, 0.9404713, 0.4103947]",0.9907402
joy,"The world could be ending, and ill still smile from ear to ear ",joy,"[0.015288404, 0.0037329472, 0.010966722, 0.9938746, 0.0027510787, 0.9072306]",0.9938746
joy,hours left before my test and i still dont understand shit -. - ,sadness,"[0.8992041, 0.92800516, 0.5449493, 0.037862606, 0.9506047, 0.18895198]",0.9506047
joy,Oh Jesus back in time for this one girl whose pretentious as heck during presentations ,disgust,"[0.63845557, 0.9374047, 0.6634302, 0.24284948, 0.89908457, 0.7620889]",0.9374047
surprise, and I purposely went to the high school on  birthday weloveyou ) ,joy,"[0.01076364, 0.011684113, 0.025055792, 0.9429102, 0.012630937, 0.65602267]",0.9429102
sadness,getting sick real fast ,disgust,"[0.04144412, 0.9889249, 0.8007417, 0.024979414, 0.9265823, 0.34688118]",0.9889249
fear,Je fais des rencontres Magnifiques Mais j'espère ne pas les quitter sur des mots Pathétiques . . . My ,fear,"[0.5859099, 0.4777624, 0.7085746, 0.6372741, 0.60401833, 0.7028559]",0.7085746
joy,When I'm upset I get on youtube and watch Chris browns take you down video a thousand times ,sadness,"[0.9697851, 0.6475028, 0.6725234, 0.008738195, 0.985126, 0.22283962]",0.985126
sadness,I got lied to! No Victoria secret fashion show tonight? ,surprise,"[0.97266746, 0.95280135, 0.88209045, 0.14008488, 0.93010306, 0.9881584]",0.9881584
fear, yes if they can run the ball and not get beat deep! We should win ! the Spear ,joy,"[0.22821483, 0.1156153, 0.15649323, 0.6380479, 0.04985579, 0.5429379]",0.6380479
joy,Love that feeling when you don't work and you get to sleep in and wake up NOW. . . Ahhhh D ,joy,"[0.014535539, 0.0016981661, 0.003722515, 0.9659414, 0.0005195643, 0.9423509]",0.9659414
joy,Family outing to the doctors today ,joy,"[0.01936497, 0.027189443, 0.08763477, 0.5271133, 0.04576765, 0.3361329]",0.5271133
sadness, should come to my home because i am terribly bored ,sadness,"[0.1381578, 0.8496523, 0.500332, 0.15346873, 0.9721976, 0.7214156]",0.9721976
surprise," men and women don't like surprises, except surprise sex. quot ME MUFUCKA LMAO ",joy,"[0.45365497, 0.4191485, 0.54579043, 0.6770106, 0.10154106, 0.5638341]",0.6770106
joy,Double french first thing ,surprise,"[0.07387775, 0.041527536, 0.050279036, 0.38263932, 0.06111039, 0.575537]",0.575537
anger,I'm still like SOOOO PISSED U Won in the Grammys amp MARIAH CAREY LOST OUT TO THEM! ! ! ANGER ,anger,"[0.97290015, 0.96852195, 0.31210682, 0.0047276, 0.638399, 0.21609458]",0.97290015
joy,slowly catching up with the times. . . loving that i can have complete e-books on my phone/tablet. . . never without something to read ,joy,"[0.011586894, 0.0025251952, 0.009883262, 0.96381056, 0.003014412, 0.37017712]",0.96381056
sadness,Ugh  game isn't showing on ANY of my channels. ,sadness,"[0.96664685, 0.99438226, 0.39852855, 0.00053118047, 0.99747294, 0.59612054]",0.99747294
fear,Tonight I had the most terrifying experience doing laundry. So terrible I'm not going to do it. I literally feel like a crazy person. ,fear,"[0.94831437, 0.9857061, 0.9950552, 0.016815545, 0.97964406, 0.52428865]",0.9950552
joy,The last Weekend Beta Test starts . h CET / . h GMT tonight! Im invited! ,joy,"[0.09976095, 0.08781895, 0.086737365, 0.88375956, 0.14507695, 0.56215173]",0.88375956
fear,     Cummins/Cutting to lead the attack for next years - Ambrose/Walsh ,joy,"[0.28802696, 0.33158237, 0.15578471, 0.4930989, 0.20546688, 0.30108708]",0.4930989
joy,"I wonder were my boyfriend is , I ain't talk too him since this morning . ",sadness,"[0.88791585, 0.75808775, 0.8471071, 0.20343575, 0.96084684, 0.7292466]",0.96084684
joy,PARADE! ! it's the simple things that make me happiest and thankful ,joy,"[0.009556009, 0.009130312, 0.0075196326, 0.9756025, 0.0007473314, 0.39439136]",0.9756025
joy,Babysitting The children are playing quotspit fight. quot ,anger,"[0.5596636, 0.47045067, 0.22638845, 0.15876225, 0.27999803, 0.30524576]",0.5596636
surprise, om in die lijn door te gaan maken. . . . ,sadness,"[0.37512144, 0.3890765, 0.31779453, 0.3276882, 0.41839758, 0.41355416]",0.41839758
sadness,Listening to graduation while sitting next to my best friend. . notreadytogrowup ,sadness,"[0.17757751, 0.16919677, 0.26291648, 0.026088303, 0.5174655, 0.100537375]",0.5174655
joy,Me and  Celebrating wit my Lil SIS first baby shower. . . . I hope it ain't no more to come! ! ! ,joy,"[0.18116684, 0.14652246, 0.49582303, 0.7840989, 0.015707646, 0.48353976]",0.7840989
anger,Funny how DJ's don't tweet back to us . . while without us . . they won't worth a thing D HAHA . . FeelsPower ,joy,"[0.34634334, 0.18475088, 0.20900476, 0.7277294, 0.07125049, 0.6322921]",0.7277294
sadness,"Saw Nick Kroll and Will Ferrell ALMOST make out. And just like that, a dream I didn't even know I had has been crushed to bits. ",sadness,"[0.84669167, 0.7543918, 0.72914773, 0.019801896, 0.98552793, 0.83569866]",0.98552793
joy,"But time now for a long bath with Inspector Morse, I think. And a pint of tea. ",joy,"[0.08793547, 0.09961827, 0.26566127, 0.712129, 0.30311987, 0.3514664]",0.712129
joy,My heart is full tonight ,joy,"[0.010759025, 0.0011488966, 0.028925642, 0.99355525, 0.0029562581, 0.37481537]",0.99355525
sadness, totally quotquotquotC . . + the whole santana thing was sad C And also kurt is like too disparate now of getting to NYADA C ,sadness,"[0.09751494, 0.45576274, 0.31358656, 0.01803316, 0.99153394, 0.22336832]",0.99153394
joy,Today is goin great feeling so bless n my mind body amp soul is filled with ,joy,"[0.008286941, 0.0084034875, 0.012076231, 0.9874511, 0.0008635889, 0.6065507]",0.9874511
joy,Off to hang with a great bunch of kids and people  laughter ,joy,"[0.0042090374, 0.0016573034, 0.005917862, 0.9820031, 0.00072029757, 0.502627]",0.9820031
fear,”fuck all ya we ignore feelings here. . . im never actually m alone I just always feel alone ” ,disgust,"[0.7943753, 0.89570385, 0.74696386, 0.027796201, 0.7988779, 0.49996793]",0.89570385
joy,LMFAO going shopping for my secret santa tmr with saritha. . D$ ,surprise,"[0.055356964, 0.05593836, 0.12660506, 0.32275462, 0.049502324, 0.90487146]",0.90487146
surprise,"If our cat has to chase a mouse, why start at am? And was the end of my shoe really the only sanctuary the mouse could find? ",anger,"[0.8663725, 0.71840674, 0.7411845, 0.09392521, 0.7367514, 0.5228493]",0.8663725
sadness,IM GONNA MISS MY UNLIMITED DATA ,sadness,"[0.90601164, 0.41095352, 0.91481644, 0.08258191, 0.9922152, 0.22798651]",0.9922152
surprise,Final en Do Dragao. El Porto se queda fuera de la Champions League después del triplete del año pasado. Pasan Zenit y APOEL. ,sadness,"[0.3943478, 0.38184994, 0.2887127, 0.3816049, 0.7005345, 0.29607823]",0.7005345
joy,"Always keep one still, secret spot where may go. Louise Priscoll wisdom loa dreams dream dreaming ",joy,"[0.052436292, 0.2364243, 0.25205702, 0.5313109, 0.10533275, 0.47745532]",0.5313109
surprise,Brought my love muffins and hot coco this morning for a lt ,surprise,"[0.045597244, 0.005028495, 0.03302116, 0.9423988, 0.019567916, 0.95490015]",0.95490015
fear,"If these movements mean nothing, why do police raid them in the middle of the night amp try to censor press in the process? ",anger,"[0.9005536, 0.7311437, 0.6912116, 0.21662167, 0.53807616, 0.4453683]",0.9005536
surprise,I been wit  for bout days straight ,anger,"[0.98761076, 0.8989647, 0.6321763, 0.3811517, 0.87896454, 0.29959518]",0.98761076
joy,Writing a book together with another writer is a challenge and a thrill! scotthess ,surprise,"[0.028072657, 0.004613372, 0.018525818, 0.7673962, 0.018318523, 0.80815417]",0.80815417
joy,"I feel like tonight is going to be an early-to-bed-night for me, which means getting made fun of my  some more. ",fear,"[0.92676246, 0.9502365, 0.96928287, 0.060955487, 0.95092374, 0.14241938]",0.96928287
surprise, HAPPY BIRTHDAYYYYYYYYYYYY! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! Screw the doctor I'm throwing on back for you today! ! ! ! ! ! ! ! lol ,joy,"[0.036263157, 0.034460813, 0.06320265, 0.95695364, 0.0031674423, 0.52340364]",0.95695364
anger,This tea fucking sucks. Where the fuck is my coffee cup? caffeinewithdrawl ,disgust,"[0.8593257, 0.985608, 0.37146917, 0.04559439, 0.93514115, 0.4018709]",0.985608
sadness, oh shiiizzz! Lol make sure you remind me of that tomorrow too lol. I'll be losing a friend lol ,sadness,"[0.7528576, 0.647458, 0.67400277, 0.4188084, 0.8689088, 0.75739104]",0.8689088
sadness,A week ago I was at Consol Energy Center getting ready to see Jay-Z and Kanye West. Now I am memorizing drugs ,sadness,"[0.4976572, 0.51968133, 0.37864113, 0.12915, 0.8885712, 0.46291944]",0.8885712
sadness,My high school musical career is now over LSoH ,sadness,"[0.84852415, 0.88063383, 0.42926508, 0.74695194, 0.9799959, 0.45915598]",0.9799959
anger,Have control over your anger OR it will control you. Character MyLife Self Control ,anger,"[0.91649467, 0.65519446, 0.18174267, 0.019827003, 0.031943526, 0.25199458]",0.91649467
surprise,I'm so excited for mom to get home. I have the best ever ,joy,"[0.016406441, 0.10501285, 0.050457757, 0.9807689, 0.0068217055, 0.7011394]",0.9807689
surprise,"So, turns out I have a lot more time in the morning when I don't go on tumblr. . . . ",surprise,"[0.21562064, 0.40334857, 0.32981688, 0.41288525, 0.2234041, 0.85249156]",0.85249156
sadness,Truth talks always make you feel different after. ,surprise,"[0.55554473, 0.33649865, 0.42229617, 0.043402985, 0.13274103, 0.5909055]",0.5909055
surprise, thought I'd stop by and say I CAN SPEND CHRISTMAS HOLIDAYS WITH YOU NOW AT THE LAKE. Miss you! ,sadness,"[0.12908012, 0.13477798, 0.30832958, 0.7624067, 0.9091774, 0.67345726]",0.9091774
joy,No better way to spend a rainy Sunday morning than updating the Environmental Working Group Activity Plan. ,joy,"[0.02110839, 0.032778267, 0.1306344, 0.81388205, 0.6271908, 0.28100222]",0.81388205
joy,"It may be gray and gloomy, but they're putting up the Christmas trees all around the church! ! smellsamazing ",surprise,"[0.0117609715, 0.00029227565, 0.02328122, 0.8807591, 0.058951747, 0.9630796]",0.9630796
joy,"Christmas break! Thank you to everyone who supported, loved, encouraged, and help me through the busiest and best semester of my life! ",joy,"[0.008255986, 0.026569873, 0.08668157, 0.9559372, 0.004230089, 0.42715916]",0.9559372
joy,Phone calls from friends is instant entertainment. ,joy,"[0.0044214665, 0.00023539379, 0.010829384, 0.9711636, 0.00046273763, 0.70995337]",0.9711636
sadness,i wont be home for the hales v D game. . . . ,sadness,"[0.7354765, 0.592338, 0.8835983, 0.126977, 0.96872264, 0.26369312]",0.96872264
joy,"It's fun. And when you find the truth, haha, to the world. ",joy,"[0.009102625, 0.004993034, 0.0068379887, 0.98240775, 0.00068074476, 0.6964945]",0.98240775
joy,"Pray continuously, kiss slowly, laugh obnoxiously, live honestly, forgive quickly, and have love for everything. ",joy,"[0.01681594, 0.019491078, 0.022599708, 0.94551724, 0.014817547, 0.40467888]",0.94551724
surprise,dag everybody got it back home. . . smh lol ,joy,"[0.007950312, 0.0120453, 0.028183011, 0.8067132, 0.010155833, 0.7212422]",0.8067132
fear,"Some says is Weakness i think its Something Normal were humans Not Gods , be Scared make mistakes the more Experience the more U Grow ",fear,"[0.14668071, 0.17906645, 0.9716825, 0.08992348, 0.3140094, 0.5017368]",0.9716825
