labels,text,emotion,prob_emotion,prob_max
joy,"On my birthday, when a very close friend sent me a huge bouquet of flowers. ",joy,"[0.026325465257590015, 0.006604289713626106, 0.04752822251369556, 0.43086486123502254, 0.8825467725594839, 0.010015725177557519, 0.25073185097426176]",0.8825467725594839
fear,"When I heard that there had been some women raped at uni, just near where I usually park my car and walk by myself at night. Although I wasn't in danger it unnerved me for days and I was fearful whenever walking through the area. ",fear,"[0.14312330664445957, 0.5117119879772266, 0.9826595981915792, 0.6684698164463043, 0.08678530247804399, 0.43916022777557373, 0.3826238689944148]",0.9826595981915792
anger,"When the person I am going out with let me down in a situation that I was depending on them, and didn't show respect or care. ",guilt,"[0.7545218666394552, 0.6762432058652242, 0.5161445687214533, 0.887991468111674, 0.002720874317067986, 0.7151324351628622, 0.8481191992759705]",0.887991468111674
sadness,When I found out that a person I went to school with had died in a car accident. ,sadness,"[0.5330349157253901, 0.5644877329468727, 0.8238982955614725, 0.7889435142278671, 0.10432935717593257, 0.9291944106419882, 0.6148624171813329]",0.9291944106419882
disgust,"When I heard about the way a parent of a friend had mistreated him, and caused a great instability. ",anger,"[0.8597183028856913, 0.8580566843350729, 0.8495103220144907, 0.8528554240862528, 0.07139395363628864, 0.7407823130488396, 0.8140906592210134]",0.8597183028856913
shame,"When I realised that I had become too emotionally involved with the person I'm going out with, and when I began to like someone else and questioned whether I really care about person I'm with. ",guilt,"[0.04758577328175306, 0.030550562621404726, 0.25695672755440074, 0.5185320327679316, 0.033505387449016176, 0.16370902645091215, 0.2649211486180623]",0.5185320327679316
guilt,"When I came very late one night (or morning ! ) and my parents were waiting, not so much angrgy as disappointed. ",guilt,"[0.33025616869175184, 0.2969335907449325, 0.09363522322382778, 0.6674454361200333, 0.108772475970909, 0.6518207987149557, 0.5266233632961909]",0.6674454361200333
joy,One of my friends and I had breakfast in a restaurant. It was spontaneous and lots of fun. ,joy,"[0.007459712544611345, 0.001767225602331261, 0.002122103061992675, 0.09679617692988056, 0.8139103700717291, 0.0015924966622454424, 0.024291102735636134]",0.8139103700717291
fear,I was walking home late at night from lectures and someone deliberately started following me. It was dark and I was scared. ,fear,"[0.004062357009388506, 0.14993926137685776, 0.9922435383001963, 0.6269835655887922, 0.21051974557728195, 0.026945471686000626, 0.2407134142704308]",0.9922435383001963
anger,"At one of my close friends saying she didn't like the way I am nice to people I don't know, or who have been nasty to me. ",anger,"[0.745350569486618, 0.4663578948626916, 0.3215807390709718, 0.7078197548786799, 0.09456733117500941, 0.3813526065399249, 0.6460300832986832]",0.745350569486618
sadness,Leaving Melbourne to move interstate - leaving relatives and friends behind. ,sadness,"[0.633272131284078, 0.5283258582154909, 0.7293039262294769, 0.8650344808896383, 0.08057027705945075, 0.8851386904716492, 0.6061559567848841]",0.8851386904716492
disgust,Disgust at a girl I know for continually feeling sorry for herself and never acting positively to do something about her problems. ,disgust,"[0.7335576564073563, 0.9696660935878754, 0.15332829878510287, 0.5168752674944699, 0.0439652002726992, 0.2708625349526604, 0.7926655461390814]",0.9696660935878754
shame,I am ashamed of the horrible way I used to treat my little sister. ,shame,"[0.13330748584121466, 0.8095904539028803, 0.3597915818293889, 0.92754199107488, 0.09803042962448671, 0.5226153607169787, 0.987101803223292]",0.987101803223292
guilt,Often I forget to give my immediate family birthday presents. ,guilt,"[0.4720866580804189, 0.2831343797345956, 0.4213780611753464, 0.76996049284935, 0.1851363560805718, 0.6333289494117101, 0.6186760862668356]",0.76996049284935
joy,I noticed that Meryl Streep and I had similar cheekbones and jaw structure. ,guilt,"[0.33764345198869705, 0.10293102939613163, 0.28510772436857224, 0.41554953654607135, 0.3682364573081334, 0.30927320818106335, 0.2532637615998586]",0.41554953654607135
fear,I do not recall being scared in the near past. ,fear,"[0.1145855796833833, 0.11319552672406037, 0.4752985890954733, 0.1650960116336743, 0.04166929113368193, 0.11270703996221225, 0.14395096090932688]",0.4752985890954733
anger,As for disgust. ,disgust,"[0.020031076312686007, 0.7942351093515754, 0.08280755410669371, 0.23454239380468303, 0.006461906537879258, 0.09615700818055, 0.3243643330254902]",0.7942351093515754
sadness,Girl I was fond of did not initiate conversation as I expected in tutorial. ,guilt,"[0.5317353482047716, 0.11172020792340238, 0.3015468542774518, 0.5624735802412033, 0.17909583946069083, 0.5103374123573303, 0.538632333278656]",0.5624735802412033
disgust,"I realised that someone was insidiously attempting to shit me off I was disgusted with him for doing so, because I afforded him with no excuse to do so. ",disgust,"[0.9506133596102396, 0.9797871510187784, 0.34909272970010835, 0.781056227783362, 0.22280904703075066, 0.18923637069140872, 0.8413136800130209]",0.9797871510187784
shame,"I do not seem to feel emotion such as shame, guilt or fear - far out ! ",guilt,"[0.012190725227507452, 0.007103826811847587, 0.004660464435194929, 0.05164841872950395, 0.012478934678559503, 0.005458000814542174, 0.005937537061981857]",0.05164841872950395
guilt,I cannot recall feeling guilty in the near past. REMARK - SUBJECT MAY NOT HAVE TAKEN THE EXERCISE VERY SERIOUSLY. ,guilt,"[0.03332215256523341, 0.08912543921420972, 0.023096732795238495, 0.5552444038912654, 0.03559188296397527, 0.04646574193611741, 0.07885936306168635]",0.5552444038912654
joy,"When I was complimented and called ""delightful"". ",joy,"[0.002384488111905133, 0.0008332561459004258, 0.0009359040753527855, 0.16380546670795107, 0.9267856677373251, 0.0007596246820564071, 0.0021241925472471244]",0.9267856677373251
fear,When my mother was angry with me over my friends and boyfriend. ,anger,"[0.9314026832580566, 0.5829810053110123, 0.45524270335833233, 0.784045122563839, 0.10136268726394822, 0.15119206688056389, 0.6626873910427094]",0.9314026832580566
anger,Anger towards my lover for being late. ,anger,"[0.9473132391770681, 0.7596788307030996, 0.004685170424636453, 0.5694622454854349, 0.06575929928415765, 0.02085042422792564, 0.28647877524296445]",0.9473132391770681
sadness,The death of my twin sister - suicide. ,sadness,"[0.6157923539479574, 0.6168199628591537, 0.6758610308170319, 0.744501660267512, 0.06388945303236444, 0.8881308237711588, 0.5670448293288549]",0.8881308237711588
disgust,Disgust with myself for consistently making foolish errors in communicating with others (asking for / Kg of nuts when I only wanted g). ,shame,"[0.43699840518335503, 0.8760842879613241, 0.1338604448052744, 0.7529594451189041, 0.015401595873602977, 0.17414295316363373, 0.9263975024223328]",0.9263975024223328
shame,"I had been rude to my mother at a time when she needed comforting, not anger (death of my sister). ",guilt,"[0.49720551694432896, 0.5648936231931051, 0.18301360309123993, 0.8839200337727865, 0.03348323815347006, 0.4787990351517995, 0.7890345255533854]",0.8839200337727865
guilt,Guilt - because I had not written to my sister for months before she died. ,guilt,"[0.002109569148160517, 0.12028702433841924, 0.00969938530276219, 0.9472688436508179, 0.02891561692619386, 0.09820960877308, 0.5179717441399893]",0.9472688436508179
joy,My current lover and I had been very busy with work and study and had not had time alone together for almost a month until one afternoon recently when we made love for hours and then showered and ate together. ,joy,"[0.04685979010537267, 0.0065527282616433995, 0.02799640184578796, 0.4752395773927371, 0.7693031976620356, 0.02902046296124657, 0.258491115955015]",0.7693031976620356
fear,A workmate and I had been antagonistic with each other for some weeks - he had reacted violently to my criticisms of his work standards. ,anger,"[0.877703328927358, 0.6849931925535202, 0.5408604542414347, 0.5746609419584274, 0.1548980992908279, 0.26891630608588457, 0.40895095964272815]",0.877703328927358
anger,"I had been having a heated argument with a lover - whose intention was that we should marry in the near future - and was rejected by her when I started to cry. When I stopped crying for a moment she said ""There, have you got it all out now ? "". ",shame,"[0.6398758242527643, 0.5442087451616923, 0.2306469865143299, 0.5149795015652975, 0.04101575804331029, 0.5206126024325689, 0.7405853172143301]",0.7405853172143301
sadness,"I was alone in my parents' house, having made plans to spend the afternoon with a lover (plans which the lover cancelled), watching a movie and considering my life and circumstances - pressures of examinations in particular. ",sadness,"[0.45125724126895267, 0.22739185268680254, 0.5053871298829714, 0.7276023278633753, 0.099620784050785, 0.7768572767575582, 0.3643202980359395]",0.7768572767575582
disgust,I discovered some pornographic literature in a workmates drawers. The literature featured pictures of naked women defecating on one another. ,anger,"[0.7194687128067017, 0.7024038632710775, 0.6121651182572047, 0.6459717477361361, 0.2789226320261757, 0.10725056620625158, 0.7158856441577276]",0.7194687128067017
shame,"Upon returning from a journey of about two weeks duration, I found that a collection of pornographic literature had been removed from my room I had previously thought that no one was aware of the existence of this material. ",guilt,"[0.8904453714688619, 0.8183048069477081, 0.887068102757136, 0.9096842010815939, 0.3401778961221377, 0.8212855358918508, 0.9051611125469208]",0.9096842010815939
guilt,"My mother and father had forbidden me to ride my scooter on the road, and I had transgressed (together with the ""wild"" kids from across the street) by riding my scooter down a steep hill near our house. My mother sent the boy next door to collect me, and I was severely scolded. ",anger,"[0.9531842569510142, 0.8250728398561478, 0.8716125885645548, 0.9204473694165548, 0.14863905628832677, 0.6463648577531179, 0.929987500111262]",0.9531842569510142
joy,Blank. ,sadness,"[0.003916850924724713, 0.061059423334275685, 0.004322395388347407, 0.04879192425869405, 0.01804201363120228, 0.11818508082069457, 0.00928784254938364]",0.11818508082069457
fear,"After going through a glass door, I sustained a number of serious cuts which were gaping open. ",fear,"[0.6671174118916193, 0.6686381449302038, 0.8351020514965057, 0.7359582583109537, 0.03260945606355866, 0.6553104395667712, 0.7029856741428375]",0.8351020514965057
anger,The mother of a person with whom we had been sharing a housing accused me of trying to rip her off over payment of bills in the house. ,anger,"[0.9403814176718394, 0.8475602269172668, 0.7516128520170847, 0.842494934797287, 0.135361986545225, 0.45991994937260944, 0.881578117609024]",0.9403814176718394
sadness,"Watching "" am"". They had a programme on the starving refugees. Their plight was a source of sadness for me. ",sadness,"[0.002415505984875684, 0.03607178572565317, 0.07584461975299443, 0.6643031860391299, 0.3373913459557419, 0.8269653059542179, 0.2295301454141736]",0.8269653059542179
disgust,"A girl with whom I was staying having sex with a person for about nights running, and then with his brother the following night, and back again. ",guilt,"[0.6886007338762283, 0.5754259874423345, 0.5418626715739568, 0.7945246994495392, 0.4109619011481603, 0.3109687690933545, 0.652968188126882]",0.7945246994495392
shame,During an argument an acquaintance accused me of having insulted her parents by having had sex in their house which they overheard. ,shame,"[0.9171653091907501, 0.7995496193567911, 0.551845870912075, 0.7785654813051224, 0.08312299350897472, 0.18347575375810266, 0.945769190788269]",0.945769190788269
guilt,A girl whom I hadn't seen for a period of time told me that she had been pregnant and had an abortion - I was the father. ,guilt,"[0.6768228511015574, 0.628776436050733, 0.758788138628006, 0.8365711073080698, 0.11339169337103765, 0.785541296005249, 0.7710136870543162]",0.8365711073080698
joy,When my boyfriend last told me he loved me after I gave him an impulsive kiss. ,joy,"[0.002334058148941646, 0.002607331751884582, 0.03473094489891082, 0.46333253880341846, 0.8283662696679434, 0.09760345142179479, 0.1042714559007436]",0.8283662696679434
fear,"When my boyfriend was leaving to go home one night, I had a very deep sense of uneasiness and an unwarranted fear that I wouldn't see him again. ",fear,"[0.009409361441309253, 0.23802878467055658, 0.8455720742543539, 0.4961809851229191, 0.06250927940709516, 0.2893637338032325, 0.18870317159841457]",0.8455720742543539
anger,Anger with boyfriend's best friend for alienating me and blaming me for personality changes in my boyfriend and changes in my boyfriend's attitude to him and his obvious egoistical attitude himself in doing so. I also lost one of my best friends - his girlfriend. ,anger,"[0.9328588843345642, 0.3943581984688838, 0.002574550579690064, 0.5048077716492116, 0.003866074931769011, 0.0432244572827282, 0.3031898276725163]",0.9328588843345642
sadness,Death of paternal grandmother to whom I was very close - died of cancer. ,sadness,"[0.2903712273885806, 0.12003083166200668, 0.6472578346729279, 0.6407459750771523, 0.1698144629287223, 0.9194639325141907, 0.3715367242693901]",0.9194639325141907
disgust,Disgust with oneself after being intoxicated enough to go to bed with a stranger. ,shame,"[0.322021197527647, 0.9564732611179352, 0.26927531068213284, 0.842894454797109, 0.008480315086975073, 0.1800270974636078, 0.9713617563247681]",0.9713617563247681
shame,"I feel shame every time I think of very dear friends of mine abroad who were family to me for a year, and now years later, I have attempted, but have not actually gone through with corresponding with them, to express my feelings and gratitude. ",shame,"[0.003684819530462846, 0.5586430833985409, 0.09532762819435447, 0.9181373020013174, 0.004339966544648632, 0.33799733392273384, 0.9849880139032999]",0.9849880139032999
guilt,"After being told that an ex-boyfriend had been hurt by my wearing something he had given me when I was with another guy. I was unaware of my actions really, as I had not considered the fact that he had given it to me, and might see me. I still respected his opinions of me. ",guilt,"[0.48468918601671857, 0.2825276969621579, 0.3675864612062772, 0.7343198955059052, 0.10546420149815579, 0.5626764247814814, 0.631308471163114]",0.7343198955059052
joy,When I thought that my high school love and I had a mutual emotion. ,joy,"[0.19290741781393686, 0.09430033573880792, 0.22971743593613306, 0.275398646791776, 0.5010498066743215, 0.2509702444076538, 0.14347273483872414]",0.5010498066743215
fear,I was on my surf ski. Rather large waves to strong current separated me from my ski and we both began to drift slowly (actually rather quickly) away to sea. The direction I was drifting in was taking me straight over a reef on which rather large sharks were constantly being caught. (I was alone with no one to help me). ,fear,"[0.6751863062381744, 0.5772120008865992, 0.8930741349856058, 0.7849510510762533, 0.060103242828821145, 0.6376050834854444, 0.5669597387313843]",0.8930741349856058
anger,I was enjoying the company of bird life while I was eating lunch in a park when a group of people began throwing sticks at some of the birds - for no reason other than the satisfaction of seeing them being scared away. ,anger,"[0.859573632478714, 0.690680205821991, 0.8465572694937388, 0.6108576320111752, 0.16215278642872968, 0.23562208004295826, 0.6069117387135824]",0.859573632478714
sadness,"When I left my sister's house after staying there for a few days. She has two little boys, and they are very warm people (the family). At the time, I was in need of this sort of contact, and I grew very fond of children (no, I'm not a paedophiliac). ",joy,"[0.006088232757368435, 0.0042241277697030455, 0.01705604944921409, 0.38344728015363216, 0.6978931327660879, 0.16875258002740642, 0.10741213460763295]",0.6978931327660879
disgust,When my father revealed inconsistent morals. ,shame,"[0.8523357311884562, 0.7667667915423712, 0.787583589553833, 0.7895948638518652, 0.10119945276528597, 0.746128981312116, 0.8790325224399567]",0.8790325224399567
shame,When I woke up after a night of drinking I couldn't remember and discovered several untoward things had occurred. ,guilt,"[0.7867253124713898, 0.8044244746367136, 0.8601755102475485, 0.9372937679290771, 0.0651166030826668, 0.5855555335680643, 0.9030628701051077]",0.9372937679290771
guilt,Leaving home when my mother thought I had no reason to go and felt that I was rejecting her. She is a constantly depressed person (a bit of a worry-wort) and I felt guilty about having given her this additonal problem. ,guilt,"[0.06579171384995182, 0.25793372218807537, 0.5866301159063975, 0.9315171539783478, 0.0659592563752085, 0.8976885179678599, 0.7680545349915823]",0.9315171539783478
joy,I'd just got the top mark in an exam. ,joy,"[0.04762684522817532, 0.012965716149968406, 0.01830495505904158, 0.42590440933903057, 0.9092121521631876, 0.014301215453694264, 0.038457425932089485]",0.9092121521631876
fear,"My brother and I were driving to Brisbane when he drove back onto the road, perhaps cutting off another car but not noticeable - this driver did his best to drive us off the road for about / an hour. ",anger,"[0.8099725842475891, 0.6737507879734039, 0.7683386305967966, 0.7887168625990549, 0.042167507810518146, 0.5087329025069872, 0.6706606249014536]",0.8099725842475891
anger,"I was at the corner shop, which I patronise regularly I had only a $ note and I purchased about $ worth of goods that I really needed - the keeper made sarcastic remarks to others about people using him to cash notes. ",guilt,"[0.5107707753777504, 0.6306824038426081, 0.25691682534913224, 0.7269441783428192, 0.20264350126187006, 0.24273516610264778, 0.7227247059345245]",0.7269441783428192
sadness,"My mother died of cancer after a year illness - I think the most pregnant moment of sadness was the next morning, just as the sun rose. ",sadness,"[0.0017183640350898106, 0.05005560590264698, 0.08950993643763165, 0.46373335489382345, 0.03804786744876765, 0.9708802700042725, 0.1873552881491681]",0.9708802700042725
disgust,A lecturer in great detail spoke about his sexual experiences. ,joy,"[0.16340714693069458, 0.09926039415101211, 0.2032586174706618, 0.3706735819578171, 0.45732666303714115, 0.04151964847308894, 0.21028471613923708]",0.45732666303714115
shame,I was walking outside the union refec after rain when I tripped and fell. ,guilt,"[0.6474763502677282, 0.4477896876633167, 0.779003789027532, 0.8104419608910879, 0.044793441969280444, 0.6914991488059362, 0.7847144703070322]",0.8104419608910879
guilt,I stole c from my mother's purse for a choo-choo bar - I was . ,guilt,"[0.5403952573736509, 0.3896562655766805, 0.22508319715658823, 0.8768825729688009, 0.4572892189025879, 0.2671146256228288, 0.8061423301696777]",0.8768825729688009
joy,"On a sailing boat at night, under a full moon, listening to Pink Floyd, drinking good wine, with good company, the boat being steered by autopilot, and a full eclipse of the moon. ",joy,"[0.0005240041840200623, 0.0005516757567723592, 0.0007751069497317076, 0.02491905284114182, 0.5645671611030897, 0.001280304102692753, 0.008260421353043057]",0.5645671611030897
fear,Fear of sexual overtures from a close relative in the family. ,fear,"[0.002793304117706915, 0.09775038513665397, 0.9794563750425974, 0.2560221520252526, 0.04995005912496708, 0.022991866222582757, 0.11184066122708221]",0.9794563750425974
anger,When my rights to use a shared house had been usurped by co-owners out of pure selfishness. ,anger,"[0.938246895869573, 0.9054880440235138, 0.6574479738871256, 0.7412619516253471, 0.05797287239693105, 0.7859657804171244, 0.8371641337871552]",0.938246895869573
sadness,At rejection / being ignored by a loved person held in great esteem. ,sadness,"[0.8209898670514425, 0.46736518169442814, 0.7496786862611771, 0.3896515325953563, 0.014914602768840268, 0.9388310511906942, 0.79805588722229]",0.9388310511906942
disgust,"Viewing the nuclear war film ""Threads"". ",fear,"[0.689488078157107, 0.7539163629213969, 0.9259274105230967, 0.6787922183672587, 0.27364149914744, 0.7181911667188009, 0.3922409738103549]",0.9259274105230967
shame,"Following heavy stirring / ridiculing a close friend who was very vulnerable to such attack - inspiring fierce, defensive counter-attack. ",anger,"[0.8289109667142233, 0.7585656940937042, 0.5564197053511938, 0.6050382802883784, 0.16075799070919553, 0.23870935492838422, 0.8076690932114919]",0.8289109667142233
guilt,"Guilt at having pressed another person to expose/explore his personal weaknesses/faults, to the extent that the other person was made to feel terrible/defensive. ",guilt,"[0.0070351259006808204, 0.22630391518274942, 0.0877248306448261, 0.8623038679361343, 0.03210026227558652, 0.10596542851999402, 0.45744575063387555]",0.8623038679361343
joy,Family member survived an operation. ,joy,"[0.2862840034067631, 0.09449938063820203, 0.4935447523991267, 0.5210408493876457, 0.8981998364130656, 0.3740561604499817, 0.13435020484030247]",0.8981998364130656
fear,I was walking to my car at night and thought that I was being followed. ,fear,"[0.792654941479365, 0.3982989589373271, 0.9697937170664469, 0.784695545832316, 0.10478436915824811, 0.3690309375524521, 0.5261160929997762]",0.9697937170664469
anger,I walked in on a teenage patient of mine (I work in a hospital) as he was going through my office drawers and he had removed money from my purse. ,guilt,"[0.9022222956021627, 0.8203754226366679, 0.8763330578804016, 0.9381737212340037, 0.08606549352407455, 0.6248679409424464, 0.9022151331106821]",0.9381737212340037
sadness,Death of grandmother. ,sadness,"[0.5808682888746262, 0.5417455981175104, 0.7255005538463593, 0.716796264052391, 0.14222502708435059, 0.9267651339372, 0.5906694730122884]",0.9267651339372
disgust,When I became aware that an acquaintance had stolen from friends. ,shame,"[0.9073958396911621, 0.8847954869270325, 0.8666893045107523, 0.8893892566363016, 0.08982912687739979, 0.7531582737962405, 0.9186365405718485]",0.9186365405718485
shame,Caught cheating on a diet. ,shame,"[0.8399801552295685, 0.7593553811311722, 0.831934263308843, 0.912996252377828, 0.08286085383345683, 0.6143726085623106, 0.9286189178625742]",0.9286189178625742
guilt,I had shown anger toward my dog and he was killed later that day. ,guilt,"[0.6688525748128692, 0.2103045554831624, 0.10581573044570784, 0.8110542694727579, 0.008678519234914953, 0.018202608819895733, 0.16123956348747015]",0.8110542694727579
joy,A close married friend has just had his first child. ,joy,"[0.12060088190870981, 0.02289952787881096, 0.2466922178864479, 0.5186180795232455, 0.8195943931738535, 0.12240631381670634, 0.13377457577735186]",0.8195943931738535
fear,Stranded in the north of Fraser Island with a submerged WD hire vehicle. ,fear,"[0.7197137872378031, 0.5424863050381342, 0.8947219053904215, 0.6826008856296539, 0.021860195517850418, 0.8626293440659841, 0.6677501698335012]",0.8947219053904215
anger,Not being alowed on a school camp with the class I'd been in for years (I had stayed down due to illness) ,sadness,"[0.8019654353459676, 0.6053431779146194, 0.7558750510215759, 0.657970150311788, 0.016911477277365822, 0.822070449590683, 0.7218868037064871]",0.822070449590683
sadness,"At the funeral of a friend about years old, who was killed in a hit-and-run motorcycle accident. ",sadness,"[0.4814360768844684, 0.605781060953935, 0.7943828304608663, 0.8494525402784348, 0.16786407393131716, 0.9645421504974365, 0.6639544802407423]",0.9645421504974365
disgust,A female friend was violently ill on the return journey from a wedding reception we attended. Getting her out of the car when home took quite a while. ,guilt,"[0.6377904290954272, 0.6141083662708601, 0.8490521709124247, 0.8623952170213064, 0.14280560178061327, 0.6119739313920339, 0.7431154747804006]",0.8623952170213064
shame,Cheating in a minor geography exam at school. ,shame,"[0.8256954948107401, 0.727720225850741, 0.5584670603275299, 0.7015850767493248, 0.10114851252486308, 0.2558126213649909, 0.8589496910572052]",0.8589496910572052
guilt,"I wasn't able to see my girlfriend on her birthday and because I was late arriving home from uni, I didn't phone her as arranged at a certain time (she rang in the meantime). ",guilt,"[0.7415096263090769, 0.42922089869777363, 0.560674712061882, 0.9205471078554789, 0.12143498534957568, 0.8719090819358826, 0.8069354693094889]",0.9205471078554789
joy,Having received an offer to do post-graduate work. ,joy,"[0.07254860053459804, 0.02658332046121359, 0.10864245208601157, 0.4124481603503227, 0.9042238096396128, 0.058289250979820885, 0.02186653025758763]",0.9042238096396128
fear,Taking a trip to crocokile country I fell out of the boat and was motivated by fear of being eaten to perform great swimming feats. ,fear,"[0.008961776193852225, 0.30602450280760723, 0.978444884220759, 0.346666794270277, 0.31482265801363, 0.004673106285432975, 0.0390580998112758]",0.978444884220759
anger,Last night - finding that someone in the house had eaten an entire packet of almonds I had bought for a family treat. ,guilt,"[0.9329970081647238, 0.8678194284439087, 0.8834329843521118, 0.9579638342062632, 0.07500297669321299, 0.8072660764058431, 0.9242690602938334]",0.9579638342062632
sadness,The loss of my father as he died of a massive and sudden heart attack. ,sadness,"[0.18663105554878712, 0.16732424249251684, 0.8084034323692322, 0.4717316118379434, 0.03187789179113073, 0.9425497055053711, 0.2088997596098731]",0.9425497055053711
disgust,When after a party celebrating a friend's st birthday - upon leaving I found people outside throwing up and further unconscious. ,guilt,"[0.6080278145770232, 0.6317068338394165, 0.7635571559270223, 0.8428341348965963, 0.11842954158782959, 0.34889086460073787, 0.6965465943018595]",0.8428341348965963
shame,Having had a very heated argument with my sister - I began hitting her about the head with a newspaper I was holding. ,anger,"[0.9572204450766245, 0.6177747920155525, 0.2081893334786097, 0.724460964401563, 0.12281782273203135, 0.1560205593899203, 0.42767876386642456]",0.9572204450766245
guilt,A situation where I stole a friends wife's wallet. ,guilt,"[0.6435294250647227, 0.6807470222314199, 0.505861962834994, 0.8504121204217275, 0.06922864199926455, 0.3235013708472252, 0.7132210632165273]",0.8504121204217275
joy,"Winning a tight tennis match. One set to play, and the team was behind by games. We won the last set - and won the match by a game. ",joy,"[0.4048160140713056, 0.16072655686487755, 0.5257676417628924, 0.651894211769104, 0.8875855108102163, 0.13629204655687013, 0.24123780988156796]",0.8875855108102163
fear,"When at school, I threw a duster at another child and hit him in the head. The blow caused a flesh wound and I was afraid of what would happen to me when the teacher found out the circumstances. ",fear,"[0.8848367929458618, 0.6297133217255274, 0.959682822227478, 0.9391122957070669, 0.15425693525079018, 0.42420705904563266, 0.9003893931706747]",0.959682822227478
anger,Finding that a subordinate at work was still not willing to cooperate after discussions to try and resolve an attitude problem. ,anger,"[0.754169300198555, 0.5328437015414238, 0.566964641213417, 0.7406508674224218, 0.04622100371246537, 0.5219001670678457, 0.7239878873030344]",0.754169300198555
sadness,Death of the family dog. ,sadness,"[0.7647356490294138, 0.717490424712499, 0.8471550742785136, 0.7535329163074493, 0.09729574259836227, 0.945254365603129, 0.6924280126889547]",0.945254365603129
disgust,"We had friends to dinner and one of them threw a beer bottle in the air, and it bounced on an expensive table and damaged the table . The person did not apologise. ",anger,"[0.8918819526831309, 0.8247823317845663, 0.5470711787541708, 0.8142406468590101, 0.07901746795202295, 0.5861621083070835, 0.8818530440330505]",0.8918819526831309
shame,After making a joke about a friend's marriage that was too personal. ,shame,"[0.638162742058436, 0.5027425040801367, 0.3702658762534459, 0.7439078688621521, 0.1420638064543406, 0.1706374598046144, 0.7466029624144236]",0.7466029624144236
guilt,Carried out a vandalistic act on some windows at an old army location. ,anger,"[0.89532404144605, 0.7621536751588186, 0.3414488633473714, 0.7006755371888479, 0.07638217749384542, 0.21363208008309206, 0.6270068536202112]",0.89532404144605
joy,"Arriving in New Zealand as a teenager - first overseas trip - something ""exhilarating"" about the change of scenery etc. ",joy,"[0.0003968394739786163, 0.002706016620019606, 0.0005878563024452887, 0.14367441177698007, 0.7601374089717865, 0.0003266026033088565, 0.04810997735573134]",0.7601374089717865
fear,As a child (i. e. -) hiking in reasonably rugged bush and becoming lost for a duration of - hours. ,fear,"[0.7490386664867401, 0.645116368929545, 0.8831878105799357, 0.8135703206062317, 0.29449738437930745, 0.8341712256272634, 0.7562461296717325]",0.8831878105799357
anger,"Following an argument with my brother, he broke my golf clubs. ",anger,"[0.9699945052464803, 0.8193807204564413, 0.7913824617862701, 0.9105981687704722, 0.040666039451025426, 0.6933359652757645, 0.8502332170804342]",0.9699945052464803
sadness,Leaving the house myself and a female friend had shared for - months because of the friendship which developed and our approach to each other in occasional instances of several personal crises. ,sadness,"[0.2827167461315791, 0.021639219116574775, 0.42820046345392865, 0.5752782101432482, 0.3779601181546847, 0.5816517025232315, 0.13926006760448217]",0.5816517025232315
disgust,"Discovering a good friend had lied to me, resulting in a detrimental relationship with another person. ",guilt,"[0.902697374423345, 0.8463435371716818, 0.8484415809313456, 0.9429860711097717, 0.017782828072085977, 0.8195441414912542, 0.9314283827940623]",0.9429860711097717
shame,No specific instances - perhaps having lied as a child resulting in someone else being blamed for the event. ,shame,"[0.3825974762439728, 0.41709357500076294, 0.29089100410540897, 0.7589898755153021, 0.07362341942886512, 0.47204536696275073, 0.7632434268792471]",0.7632434268792471
guilt,"Leaving University in following exclusion and lying to parents/friends about reasons for leaving, i. e. lying about the fact of having been excluded. ",shame,"[0.7954039871692657, 0.7951056063175201, 0.7858032087484995, 0.872454822063446, 0.07256699927772085, 0.8197840452194214, 0.9474124908447266]",0.9474124908447266
joy,Going to a friend's wedding and seeing many of my old friends whom I had known before I moved to a new district five years previously. ,joy,"[0.12341245387991269, 0.04259378695860505, 0.2309231525287032, 0.5999911427497864, 0.7877479443947474, 0.19985909077028433, 0.3778284111370643]",0.7877479443947474
fear,"Car accident. Travelling as a passenger along narrow bitumen road at night - trying to overtake semi-trailer. The truck pulled over onto our side and we hit the wet dirt, swerved back into the truck, back onto the verge, over a guide post and into a ditch. ",fear,"[0.8558949530124664, 0.6875547220309576, 0.9076390862464905, 0.8883461654186249, 0.020707049930933863, 0.6810075466831526, 0.7317615747451782]",0.9076390862464905
anger,At school when I had a shouting argument with a friend over my ability to carry out a particular duty in the correct way without harming her. ,anger,"[0.9556549787521362, 0.4002927113324404, 0.21733619024356207, 0.8223237991333008, 0.1389316419760386, 0.15429372123132148, 0.34036454434196156]",0.9556549787521362
sadness,"Looking up end-of-semester results, and finding I'd failed three out of seven (subjects). ",shame,"[0.8351465662320455, 0.8209870159626007, 0.8528521557648977, 0.8549824953079224, 0.010557280329521745, 0.8205424298842748, 0.9242798288663229]",0.9242798288663229
disgust,When I found out some family friends were embezzelling the company they worked for - using company petrol and food supplies and claiming furniture and crockery. ,shame,"[0.9514380892117819, 0.8442423840363821, 0.8726149201393127, 0.9134019613265991, 0.0598300090059638, 0.6965443541606268, 0.9537431399027506]",0.9537431399027506
shame,When my best friend foud out I'd been lying about something I'd been doing behind her back. ,shame,"[0.8097725411256155, 0.73019211490949, 0.7573849558830261, 0.9210103551546732, 0.1485453291485707, 0.7368710984786352, 0.9258027772108713]",0.9258027772108713
