labels,text,feels_emo,prob_feels_emo,prob_max
fear,Yeahh you dnt like me but still ill ride around ya side of town wit no in my blood. ,anger,"[0.982951, 0.8898835, 0.94881886, 0.0811516, 0.20056859, 0.7448874]",0.982951
fear,Why does every single thing have to terrify me more than it should. gonnagetkilled chainletters ,fear,"[0.90729785, 0.064431384, 0.9987521, 0.0007468512, 0.023939352, 0.6640137]",0.9987521
joy,"run, shower, then studying for the rest of the day finals ",fear,"[0.38653454, 0.011959054, 0.9460622, 0.01690423, 0.16791363, 0.48180428]",0.9460622
anger,I Swear If This Girl Take It Upon Herself To Get Infront Of Me When Im Waiting For My Food Im Gonna PUNCH Her F'n Head Off Issues ,anger,"[0.9977024, 0.9885294, 0.7965364, 0.0028701525, 0.1507235, 0.8269257]",0.9977024
joy,The Office episode written by  ,fear,"[0.63045186, 0.14963175, 0.925116, 0.41588724, 0.3608943, 0.647506]",0.925116
sadness, I thought your twitter had been deactivated! It wouldn't let me mention you in mine. ( ,surprise,"[0.8514099, 0.13612993, 0.84245116, 0.014712825, 0.8747776, 0.9969009]",0.9969009
fear,Emotional is less tangible and far more powerful than physical risk. innovate creativity DFMA ,fear,"[0.19165999, 0.030698238, 0.9664637, 0.3200905, 0.18476477, 0.57459456]",0.9664637
anger,"Sale al myl birkin hermes bag,sick of it almost all people wear it with proud suffer society,while so many children suffer hunger ",disgust,"[0.9859012, 0.9956326, 0.9128774, 0.0076370696, 0.62582797, 0.16480651]",0.9956326
fear,"  not afraid of tomorrow, for I have seen yesterday and I love today less»» ",fear,"[0.18648419, 0.82092065, 0.98092425, 0.20184514, 0.44723782, 0.13246803]",0.98092425
sadness,I hate when animal cruelty commercials come on. . . . . Makes me wanna crawl in a hole and die. . . . . ,disgust,"[0.98610514, 0.998431, 0.9957769, 0.0014889777, 0.9889932, 0.31381166]",0.998431
joy, Hearing my and yr old whispering and giggling in bed in the morning trying to be quite. . . pure ,joy,"[0.29668912, 0.37668803, 0.8432399, 0.9900742, 0.0319212, 0.79444635]",0.9900742
disgust,me keepin' It tight ltltltlt ampamp your pussy lookin like pastrami ,fear,"[0.9377621, 0.9552424, 0.9847669, 0.038140662, 0.24811886, 0.76754946]",0.9847669
sadness,Sometimes I wish I could have you as more than a friend. Each day its harder to just say sup dude. Knowing I wanna say more yo. ,fear,"[0.22363897, 0.0069959634, 0.972887, 0.006984441, 0.94368804, 0.35035872]",0.972887
joy, hahaha. . . love this. love you. SO PUMPED FOR PASSION WITH YOU! ! ! ! ) ) ) ,joy,"[0.028842056, 0.0008809683, 0.6713017, 0.9966788, 0.0022354193, 0.9458154]",0.9966788
joy,"Wow, I feel worse today. happiness istillhavetogotofuckingschool ",fear,"[0.46963152, 0.7322412, 0.9661421, 0.043229546, 0.90454966, 0.9530563]",0.9661421
joy,quotOnly put out into the Universe what you would want to come back to you. quot~ via/  kindness ,fear,"[0.0072497283, 0.0025062226, 0.79305243, 0.6911897, 0.13019049, 0.33520585]",0.79305243
surprise,Neva thought i would do this thin called relationship ,surprise,"[0.6168848, 0.35603938, 0.9799903, 0.048370685, 0.61591613, 0.9969867]",0.9969867
sadness,I want to cry my frustration out but I don't even have time to do that. ,anger,"[0.99774975, 0.58715016, 0.8260406, 0.000631455, 0.9729164, 0.09001024]",0.99774975
joy,Sorry! ! ! You CAN'T steal my or my ministry. . . please talk to GOD. . . He's responsible for it all -D GetUnited ,anger,"[0.9906063, 0.8023192, 0.92515767, 0.09317124, 0.35151592, 0.8917034]",0.9906063
joy,Just how I wanted to start my day. . . jolted awake by schlotzskys to come in an hour and a half early. ,surprise,"[0.9617129, 0.88364285, 0.71005785, 0.8053366, 0.58902305, 0.99276626]",0.99276626
sadness,"I still can't belive that Chuck is going to end. A nerd, a spy and a colonel that they've change my life Chuck I miss you ( ",surprise,"[0.272803, 0.0026750304, 0.976024, 0.0020977198, 0.996011, 0.9967949]",0.9967949
surprise,"I'm so sweet, I spent and a half hours cleaning and doing all of my babys laundry. He doesn't know, ! ! Lol ",surprise,"[0.010942821, 0.0012188085, 0.5518267, 0.79963946, 0.009969549, 0.98884565]",0.98884565
surprise, so the whore wants extra meat.      ,fear,"[0.9366309, 0.87421674, 0.9473957, 0.15969554, 0.13992587, 0.8090282]",0.9473957
fear,Not afraid of tomorrow for I saw yesterday and I love today less ,fear,"[0.12600775, 0.22328553, 0.96593505, 0.26580992, 0.089509904, 0.16766654]",0.96593505
fear," go this season needs you, the word can not happen w/o you ",fear,"[0.27303296, 0.0028377855, 0.7317554, 0.18832396, 0.09314282, 0.2306945]",0.7317554
joy,"Fyi, I'll be ignoring my phone for the next few hours. Readings, homework, and psych studying is calling my name. ",fear,"[0.6451998, 0.13636799, 0.95068485, 0.1420846, 0.35091314, 0.7518954]",0.95068485
joy,"Head is killing me , practice tonight ",fear,"[0.29096058, 0.044960823, 0.7943511, 0.00068724307, 0.25662425, 0.0530323]",0.7943511
surprise,Pizza Hut just delivered my pizza minutes early AND it is one of the top five best pizzas I've ever had from there. ,joy,"[0.066832334, 0.0014575912, 0.71995676, 0.99052936, 0.00859197, 0.9765896]",0.99052936
sadness, yeah I GUESS I can wait! And I'm leaning towards McNattie. Ps. You no longer rhyme with me ,fear,"[0.70371735, 0.1716488, 0.9418203, 0.2471766, 0.4950544, 0.88309073]",0.9418203
joy,"hours left in work, laptop battery says hours minutes. ",surprise,"[0.16724657, 0.02010544, 0.38222668, 0.07612633, 0.10212063, 0.5066668]",0.5066668
joy,First day of work tomorrow. . ,fear,"[0.4765023, 0.05349324, 0.9557185, 0.8099943, 0.35758054, 0.86535245]",0.9557185
joy,School tomorrow and I still can't sleep ,fear,"[0.77827245, 0.18645552, 0.99749315, 0.03131172, 0.7083713, 0.8908761]",0.99749315
joy,"Sit at the bar expect to watch ESPN. Sit at the bar, become updated on Jerry Sandusky's child sex scandal. ",fear,"[0.41532028, 0.045608282, 0.46490955, 0.009664993, 0.37193635, 0.041996192]",0.46490955
joy,The start of active reading notes begins today ,fear,"[0.29123604, 0.047093336, 0.7898846, 0.27865863, 0.1141247, 0.447724]",0.7898846
disgust,    sad thing is I was ready to say good job Knicks but not these Knicks fans ,sadness,"[0.89481604, 0.5985414, 0.8928215, 0.019851908, 0.9979038, 0.9420324]",0.9979038
anger,"_o i wrote that? ! i must still b tired, RT  angure RT  damn, red had angure in that tweet ",surprise,"[0.97465104, 0.9030425, 0.66420734, 0.062624946, 0.8674354, 0.9951304]",0.9951304
joy,Bout to be up all night doing homework ,fear,"[0.6301103, 0.14024355, 0.9465476, 0.01213843, 0.5708225, 0.5389511]",0.9465476
joy,Up extra early to finish homework ,fear,"[0.46276668, 0.100050494, 0.9562726, 0.70468414, 0.46076608, 0.5607757]",0.9562726
joy,"Joy Is The Best Name,,. So Simple So Pretty ",joy,"[0.000940351, 0.00064034166, 0.29304722, 0.99546224, 0.000693382, 0.5518731]",0.99546224
disgust," I love you! Your crazy! (lmao. And he is such a effin liar and now he's getting in my nerves! -P. S, Not Justinlt. ",anger,"[0.98867255, 0.8846602, 0.47817448, 0.4684469, 0.014176577, 0.7554486]",0.98867255
sadness,I can help with suicide note RT  Sometimes I really really hate life. misery ,sadness,"[0.96824676, 0.9937087, 0.967104, 0.0011953356, 0.9979346, 0.12501532]",0.9979346
joy,Happy Thanksgiving everyone! ! Watching the Macys Day Parade! Hopefully will see  ,joy,"[0.111850105, 0.003438071, 0.6271158, 0.9924252, 0.0043053487, 0.677157]",0.9924252
joy,i have been doing my trig foldable for hours now. not even close to being done fucktrig ,anger,"[0.9866866, 0.9812227, 0.43494958, 0.00323694, 0.5003263, 0.27728385]",0.9866866
joy,Ok bubble bath time nite tweeps lt n - ,fear,"[0.095368944, 0.018426357, 0.942407, 0.906966, 0.02729019, 0.18375719]",0.942407
joy,Dying to know what  names her baby girl. Can't even begin to comprehend a mothers delight after previous struggle/tragedy ,joy,"[0.016266378, 0.0013713341, 0.7638529, 0.9254647, 0.038696337, 0.73969495]",0.9254647
joy,I can't wait to just sleep in tomorrow! I must study tonight and tomorrow and the next night oh and essays due! ,fear,"[0.41508257, 0.29982266, 0.9041238, 0.03332856, 0.14333527, 0.5829362]",0.9041238
sadness,"It seems as i gain a follower, i lose one. Stuck at . ",fear,"[0.20612814, 0.042815227, 0.6445536, 0.0049286108, 0.4538985, 0.18793952]",0.6445536
fear,Concered my of hights today! Went all the way to the top of climbing! Sooo proud and beat enrique on quad biking! D love my girls x ,joy,"[0.07864299, 0.0031213006, 0.75627035, 0.9933401, 0.0026153366, 0.74415874]",0.9933401
joy,Finally boarding the plane. See you all at twelve ,fear,"[0.4647741, 0.05958737, 0.9397989, 0.6425768, 0.44030428, 0.76036876]",0.9397989
joy,Feeling bout GRrrrEAT day. by having the of the LORD in my heart. GetKnowHim Yeshua relationshipiskey ,fear,"[0.8462781, 0.14818051, 0.99432373, 0.049244903, 0.09051676, 0.33064073]",0.99432373
joy,Seek out the inside those who you are celebrating with this Thanksgiving. You may be their only hope. ,fear,"[0.21807447, 0.011789366, 0.9898734, 0.010315197, 0.87613493, 0.44783688]",0.9898734
sadness,Yes! Dan Aykroyd and John Candy! aw. Heart attack joke. ,fear,"[0.46841806, 0.103214145, 0.9934869, 0.40082318, 0.9569864, 0.98124564]",0.9934869
sadness," Everyone is gifted, but some people never open their presents! ! ! ",anger,"[0.8189468, 0.56957865, 0.71476394, 0.1652596, 0.55100507, 0.255179]",0.8189468
sadness,Blacks search their entire genealogy to find one person tht wasn't jus so they can say they / _____ ,fear,"[0.3012388, 0.030973377, 0.7279403, 0.022178765, 0.08777847, 0.10214439]",0.7279403
joy,"Arrived home to find fire and power trucks w/flashing lights on my block. Yep, the whole block is pitch black and without power. . . ",surprise,"[0.00019961946, 0.00011611438, 0.00017596777, 0.00014554427, 0.00016469644, 0.045825202]",0.045825202
joy, being with my grandchildren bring me joy I love spending time with them )) ,joy,"[0.0033243482, 0.000793806, 0.9358611, 0.9991503, 0.0012209725, 0.6850745]",0.9991503
joy,David black ass making me feel uncomfortable ,disgust,"[0.4264713, 0.9813225, 0.9812665, 0.0008596055, 0.10600282, 0.44092894]",0.9813225
surprise,‘Tis the season and PLAYMOBIL is feeling especially festive this year! Be sure to tune in tomorrow for a BIG contest announcement! ,joy,"[0.0029374005, 0.0017993853, 0.7322868, 0.9959396, 0.0023548233, 0.6518886]",0.9959396
fear," not afraid of tomorrow, for I have seen yesterday and I love today lessquot ",fear,"[0.03927821, 0.302151, 0.9557022, 0.42295066, 0.09778779, 0.14842883]",0.9557022
surprise,you know people that say quotI want this under my X-mas treequot amp post a picture of a celebrity? Just get a cardboard cutout of them ,fear,"[0.044069555, 0.0022620878, 0.52400833, 0.37460688, 0.015359074, 0.033739384]",0.52400833
surprise,Good start to my day. ,joy,"[0.0035726882, 0.0007217956, 0.82020485, 0.9971209, 0.00073167344, 0.7316875]",0.9971209
surprise,I will never ever register again as an undergraduate student at ! OH MY GOODNESS ! ! ! ! ! )))))))))))). fear happiness ! ,fear,"[0.27957058, 0.84600854, 0.993168, 0.08615218, 0.28374395, 0.98606366]",0.993168
joy,hours down. Only about left. My turn to drive and cops are out everywhere. ,anger,"[0.90687793, 0.32101122, 0.7409602, 0.057438396, 0.31445867, 0.88890076]",0.90687793
sadness,"Sleep time! Finally, after a day full of (mostly about Chuck ) ",fear,"[0.113856025, 0.11495774, 0.96292853, 0.07810364, 0.075849846, 0.5559893]",0.96292853
sadness,"i already got all my christmas presents, so i have nothing to open. . . ",fear,"[0.6464701, 0.28707817, 0.910461, 0.07145749, 0.79022574, 0.11580449]",0.910461
joy,were awesome! now listening to country music on pandora Essay writing and ACCT hw left to do butnotreally ,fear,"[0.045823712, 0.0016225174, 0.9303853, 0.8325328, 0.008565155, 0.78436214]",0.9303853
disgust,"when a boy asks ' can I do the shocker? ', you know he's mentally unstable ",fear,"[0.54688805, 0.84529144, 0.9882069, 0.0028989436, 0.14494364, 0.8271205]",0.9882069
surprise,Ya un Orga il mdoii Balle maii il faii le maliin a pa Rep. . . Kil continue heiiin. . . ,fear,"[0.9535967, 0.80781263, 0.9738338, 0.03214753, 0.9352519, 0.9314762]",0.9738338
joy,for tying that knot so tightxARegret for tying that knot so tightxARelief for getting it untied just in timexABeware of Sweatpant Knots ,fear,"[0.3351269, 0.4638487, 0.99268955, 0.017524248, 0.80415237, 0.34911853]",0.99268955
surprise,Rihanna amp Chris Brown head to head again. . . oh shit Rihanna surprise lol ,surprise,"[0.96031326, 0.8852242, 0.8673372, 0.36210677, 0.23033303, 0.995795]",0.995795
surprise,Lots of nice things today but meeting an old colleague in my new place of work was tops ) ,joy,"[0.021206386, 0.0013902711, 0.58035046, 0.957456, 0.0011115961, 0.5675199]",0.957456
joy,Ugh to fail a math test today ,disgust,"[0.9875036, 0.9975975, 0.9718721, 0.0005497348, 0.9946068, 0.8492316]",0.9975975
joy,"Loudly singing to Ceremonials and writing again. motivation ) I don't know what changed my mind, but I'm happy. ",joy,"[0.00061148364, 0.00022802006, 0.037080962, 0.999091, 0.0007059066, 0.99203354]",0.999091
disgust, I gave up on Tina Fey when she defended her colleague's violent homophobia. ,disgust,"[0.9848163, 0.99471915, 0.7884763, 0.020809337, 0.7484211, 0.14743084]",0.99471915
joy,"Mom amp dad are coming to BG to eat with me, then time to study my life away until Tuesday ",fear,"[0.52538776, 0.03989892, 0.9386813, 0.19287461, 0.6210739, 0.88816684]",0.9386813
surprise," Im with you Arthur,,,Louis was my gut choice. . . Niemi has nothing in his books about him. of ",surprise,"[0.08814134, 0.052462228, 0.5971481, 0.032839667, 0.049459133, 0.9422421]",0.9422421
joy,Family Christmas Card todayyy ,fear,"[0.05503749, 0.005297993, 0.91751593, 0.8959103, 0.023550132, 0.7237723]",0.91751593
disgust, yo gurl ur feet smell like da worst thing I've ever shoved up my nose on a friday night. that's pretty awful soap? ,disgust,"[0.6053669, 0.98281467, 0.35266703, 0.002625969, 0.077289775, 0.6941356]",0.98281467
joy,Home alone for the first time since summer ,fear,"[0.48561433, 0.08010517, 0.9701826, 0.66071707, 0.74615604, 0.9292968]",0.9701826
sadness,besides what incentives do u even have to offer gay couples to be criminalizing their marriage. ,fear,"[0.7350402, 0.31861985, 0.775111, 0.0053064935, 0.08818917, 0.593819]",0.775111
anger,"I've said it before, and I'll say it again, maybe you learn something this time is what makes a clear mind clouded. ",fear,"[0.44421038, 0.08759879, 0.9208725, 0.018585037, 0.40320638, 0.1597733]",0.9208725
joy,Heel is fucked up pretty bad right now good thing i get to go right back to work jesushelpme ,fear,"[0.3921555, 0.4935758, 0.9569574, 0.008132687, 0.49816063, 0.78508526]",0.9569574
anger,"i hate it when girls have no respect for themselves and walk around acting like complete idiots to get a bit of attention from a guy, ",disgust,"[0.9983078, 0.99839044, 0.9478759, 0.0012992901, 0.07686721, 0.20518948]",0.99839044
surprise,sur mon compte c'est mon cadeau de noel! looooooooool laisse moi tout foutre sur mon compte épargne mouahahah ,fear,"[0.9799805, 0.9746687, 0.99053615, 0.8788652, 0.7839849, 0.9876022]",0.99053615
sadness,I was looking forward to my pasta dinner today . . ,joy,"[0.013257921, 0.0005569683, 0.7242096, 0.9741166, 0.8796697, 0.11816759]",0.9741166
sadness,Aww. . . I don't think we have Basketball practice this week. ☹ ,sadness,"[0.84207976, 0.6869907, 0.95368254, 0.0042642704, 0.99844885, 0.9925413]",0.99844885
joy,Babysitting a small child with a BIG attitude ,anger,"[0.93082875, 0.03781189, 0.65134746, 0.8918728, 0.16284929, 0.7458343]",0.93082875
fear,"quotRt  not afraid of tomorrow, for I have seen yesterday and I love today lessquot ",fear,"[0.18758547, 0.7146562, 0.9845264, 0.21382788, 0.4252532, 0.22723721]",0.9845264
sadness,Dennis just pulled a paper crane out of his pocket and let it fall to the ground and told me I wasn't getting another one. . . ,surprise,"[0.9783699, 0.85841304, 0.82099664, 0.029286273, 0.9463946, 0.9786896]",0.9786896
anger, Why pretend we r cool. . . . wen all you do is ignore me. . . . . . nonsensequot ,anger,"[0.9831701, 0.8494541, 0.94153905, 0.0032916167, 0.89507985, 0.24954246]",0.9831701
anger,project their amp accuse their victims of being the hostile ones ,anger,"[0.98798954, 0.33194754, 0.97905123, 0.010394066, 0.05474548, 0.25005642]",0.98798954
fear,Thank you you guys for all the support we will be playing at either or so come watch your favorite team ,joy,"[0.0033807952, 0.0024299438, 0.8082842, 0.9162047, 0.004725231, 0.32542172]",0.9162047
disgust,"Aw how cute ^. ^ RT  dude, my parents just came back from a one week vacation amp they're still all over eachother . . . ",joy,"[0.0070006987, 0.0013594261, 0.3514639, 0.9768977, 0.0035844506, 0.9441357]",0.9768977
sadness,"I just realised, to go to bed I'm going to have to take off my party hat. ",surprise,"[0.63096255, 0.18505669, 0.9620637, 0.9646949, 0.5545037, 0.99450135]",0.99450135
fear,J crois que k ressemble à un zombie et que j fais flipper tlm dans la alcool moche uglybetty ,fear,"[0.9027808, 0.973723, 0.9827168, 0.0027361845, 0.9258271, 0.9137727]",0.9827168
joy,Finally getting to sleep after a long and work filled day. . just to wake for another day just like it. ,sadness,"[0.84873646, 0.7589529, 0.95256495, 0.005874234, 0.9613897, 0.91280496]",0.9613897
sadness,Feel Bad Today ( In Desperate Need Of A Hug. . . . ,sadness,"[0.019183125, 0.26134986, 0.9840051, 0.00045745677, 0.9991906, 0.011839038]",0.9991906
joy,"quotA glad heart makes a cheerful face, but by sorrow of the heart the spirit is broken. quot Proverbs Be joyful! ",joy,"[0.053982608, 0.0029966913, 0.56803524, 0.98537385, 0.48978928, 0.5340222]",0.98537385
sadness,Her apologies dont help the fact that my face hurts! MinorHeadaches ,anger,"[0.94510645, 0.26096058, 0.57107383, 0.0073025078, 0.39485437, 0.48656574]",0.94510645
surprise,i love it when people show up at my house ,joy,"[0.001989631, 0.00038687506, 0.42974886, 0.9986358, 0.0022891, 0.830135]",0.9986358
sadness,"Games I love to play on the original Xbox Buffy, Voodoo Vince. Games I don't have for original Xbox Buffy, Voodoo Vince. ",fear,"[0.008348875, 0.0015483408, 0.080784924, 0.055823393, 0.016663602, 0.038287017]",0.080784924
joy,Grocery shopping while listening to  latest project just inspired an impromptu dance party in ,joy,"[0.078497544, 0.003000499, 0.16342898, 0.9914118, 0.0063349945, 0.59141964]",0.9914118
joy,"Imagen if there really were days of christmas. . . That means days of presents, days of feasting, days of getting hammered ",fear,"[0.17732432, 0.12314861, 0.8578677, 0.5109613, 0.15585728, 0.76316565]",0.8578677
joy,Oh partyyy. I get to wake up at tomorrow morning! ! ,joy,"[0.10954882, 0.010322257, 0.9430254, 0.9921616, 0.08374454, 0.9917127]",0.9921616
fear," TY tweets. Gr reminder that we're all same, in or out, we all grow, want peace amp love, acceptance, feel alone. ",fear,"[0.03424597, 0.003139845, 0.9541144, 0.0021946984, 0.9382395, 0.16789737]",0.9541144
anger,Jolo I seriously don't know what to get my MOTHER EFFER SECRET SANTA! ! ! ! ! ,anger,"[0.99413514, 0.9748341, 0.9345477, 0.010163093, 0.9726653, 0.9770747]",0.99413514
joy,Singing  the Gallery in Hendon tonight! ,joy,"[0.021033302, 0.0021841219, 0.784899, 0.9860183, 0.009558179, 0.45817184]",0.9860183
fear,In life there is either or -I pick confidence ~David Murphy ,fear,"[0.019714152, 0.0024190661, 0.91930205, 0.6758058, 0.0055233683, 0.23320296]",0.91930205
surprise,Schaatsabonnementen zijn nog maar een paar dagen verkrijgbaar voor euro! ! Wees er dus snel bij ijsbaanhaaren ,fear,"[0.8899068, 0.53568345, 0.9857992, 0.58903146, 0.66223663, 0.98232]",0.9857992
joy,Dance parties in STJ parking lot with my best friend. . . ,joy,"[0.038368758, 0.003270945, 0.56536615, 0.9935774, 0.0037830921, 0.49145287]",0.9935774
joy,Parents evening tomorrow night… ,fear,"[0.41814002, 0.031568196, 0.9152079, 0.37339804, 0.31207252, 0.6662086]",0.9152079
anger,I wanna just fuck someone up really bad amp just walk away ,anger,"[0.99350244, 0.3200073, 0.46192604, 0.0008087065, 0.008162801, 0.04367086]",0.99350244
joy,"Loading up the cars with booze for the night  , unfortunately callum ant and alex left us alone in a dark carpark. ",sadness,"[0.9507723, 0.56861377, 0.86449695, 0.016346062, 0.9914425, 0.91369843]",0.9914425
joy, nae bother. HERE you should come to the Christmas market with The Pie to see me and Maw. winter cauld hotchocolate snow ,fear,"[0.3949904, 0.06461551, 0.90919167, 0.1119507, 0.095636785, 0.66768926]",0.90919167
sadness,just left  and  and im pretty sure I'm gonna cry myself to sleep tonight. ,sadness,"[0.095981255, 0.068919264, 0.9946813, 0.00067409, 0.99842155, 0.83950216]",0.99842155
joy,Chillin in hatfield with  enjoyin an ice-cream cone! ,joy,"[0.0070930086, 0.0005681192, 0.8372527, 0.9892601, 0.0047861026, 0.24115591]",0.9892601
joy,The third Sunday of advent is all about joy. What does the of Christ mean in your life? ,joy,"[0.010360826, 0.0028293813, 0.4279343, 0.83845615, 0.001507478, 0.2888461]",0.83845615
sadness,This tweet was sent to vent my feelings ,anger,"[0.988974, 0.6003991, 0.9285659, 0.005500931, 0.8987749, 0.35988793]",0.988974
joy," Inside Lagon Campus With  . Passing Through, . . Tune In Now, . fm. . Joy F. M ",joy,"[0.0027351477, 0.0014885942, 0.5601578, 0.97669446, 0.0050794976, 0.7156353]",0.97669446
sadness,"I forced some down anyway, lol I'll regret it later RT  No room for dessert. ",fear,"[0.61035115, 0.7912258, 0.9810162, 0.022089897, 0.45468688, 0.6537192]",0.9810162
joy,had the same headache for three days straight ,fear,"[0.2731098, 0.14062834, 0.8319504, 0.0006319842, 0.33272812, 0.38590008]",0.8319504
joy,". . . who have told me to ring the number, who are now not picking up the phone ",surprise,"[0.91152334, 0.57872593, 0.77356696, 0.006130795, 0.8435007, 0.91857874]",0.91857874
fear,I can wait to see the return of factor tomorrow. My wife however is not ,joy,"[0.08341722, 0.009334679, 0.9673803, 0.99046373, 0.008333981, 0.49996772]",0.99046373
sadness,My dad took the ipod in the beginning of my gift and my curse. Since its pandora i cant get it back. ,sadness,"[0.97507644, 0.45356944, 0.93267787, 0.00800905, 0.9827778, 0.35890412]",0.9827778
anger,I need to grab my license so I can just drive to the gym right now and feed the bag some combos. Hurt Emotion ! Ughhh. ,sadness,"[0.9007641, 0.9007065, 0.8135382, 0.00097216835, 0.9950735, 0.27594286]",0.9950735
sadness,Trying to find something to about the place but I have found I have done everything already c ,surprise,"[0.3520055, 0.07217231, 0.6243899, 0.011751067, 0.5803315, 0.8137629]",0.8137629
joy,Family pictures today. ,fear,"[0.27421477, 0.0122902645, 0.8434281, 0.84022236, 0.13277163, 0.72376615]",0.8434281
surprise,My parents are the ones that make me late. Not me. ,fear,"[0.7777253, 0.19177005, 0.95339197, 0.14233378, 0.52377605, 0.8868812]",0.95339197
sadness,"I'm in a kinda mood, but with that comes because today'sxAChildren can't get the Disney experience we had. ",anger,"[0.98313844, 0.5263353, 0.8689088, 0.03062759, 0.9806089, 0.72808224]",0.98313844
joy,Awe the money in the world couldn't give me the I'm feeling . ! ! ! ,joy,"[0.47603863, 0.047735482, 0.7263668, 0.9794226, 0.790971, 0.97392535]",0.9794226
sadness,Seriously wish I knew my credit card number off by heart. onlineshoppingproblem ,fear,"[0.86014193, 0.51800615, 0.9837578, 0.015349456, 0.77915126, 0.71908474]",0.9837578
sadness,I gotta start paying attention! I missed my th tweet! ,surprise,"[0.85508394, 0.25606382, 0.8030595, 0.08613197, 0.45342034, 0.98063296]",0.98063296
surprise,performance with a comedian dell Arte during the startup competition. o) LeWeb ,fear,"[0.13212451, 0.01480338, 0.5928016, 0.45506087, 0.054629777, 0.4409145]",0.5928016
joy,"Throat hurts, headache, runny nose. I would like to stay in bed please. . . . . Or I could go to work for hours ",fear,"[0.01943343, 0.050679836, 0.9280523, 0.00039250532, 0.32108343, 0.40955234]",0.9280523
fear, Could you give me url for live stream? ,fear,"[0.16530132, 0.006311852, 0.7377035, 0.21378225, 0.108609304, 0.2032452]",0.7377035
joy,Another long day and another tomorrow ,fear,"[0.63782454, 0.2501262, 0.9762441, 0.0072262236, 0.86042196, 0.3540489]",0.9762441
surprise,just got my son quotbeats by Drequot Headphones for xmas he gonna be so shocked when he opens them up since he thinks he wont get them ,fear,"[0.29747632, 0.0033538674, 0.99637526, 0.80601007, 0.010850189, 0.98950505]",0.99637526
joy,Listening to everything by lifehouse makes me incredibly happy ,joy,"[0.001010359, 0.00042692697, 0.8166314, 0.9993051, 0.0007369421, 0.3596355]",0.9993051
sadness,Goood Thing Coach Gibson Loves Me Cause I'm Late Every Single Day. ,fear,"[0.45835325, 0.013275275, 0.98426557, 0.90157014, 0.008165673, 0.8703262]",0.98426557
surprise,My parents forgot to tell us about our family pictures being taken today CHEESE shutupandsmile ,surprise,"[0.97135913, 0.28588152, 0.98849493, 0.88952684, 0.4231597, 0.99673176]",0.99673176
joy,um dos grupos tinha o grito de guerra de -Vain Sabrina! -ai Stefhano. . . kkk ,fear,"[0.982872, 0.94080025, 0.9921509, 0.015100389, 0.17630461, 0.9140951]",0.9921509
surprise,Oh my! Cant wait babe ) RT  Has an amazing night planned out for  ,joy,"[0.16845803, 0.0020074733, 0.26947343, 0.99666995, 0.0017973148, 0.98497]",0.99666995
disgust, wow dude that sad! RT this if you want the messages to stop! ,sadness,"[0.08172513, 0.18155573, 0.907983, 0.0008375228, 0.99479717, 0.84962124]",0.99479717
surprise,Day not going as planned xA%LOVE DONT LIVE HERE% ,surprise,"[0.98495126, 0.60928243, 0.9717747, 0.005426259, 0.9729906, 0.9895331]",0.9895331
surprise,Harry Potter and the Chamber of Secrets. ,fear,"[0.57066834, 0.028995072, 0.9646318, 0.7711309, 0.2478122, 0.90645045]",0.9646318
joy,In a week and a half I'll be in Disneyland just gotta get through a couple of finals happiestplaceonearth ,joy,"[0.0060673486, 0.00064254645, 0.88596725, 0.99673516, 0.0014575059, 0.8678778]",0.99673516
fear,Necromancians gt Affaire du policier mort pas mort mort N. adepte d'Abdul Al-Hazred ? Necronomicon quot. . quot ,fear,"[0.7683633, 0.72145575, 0.95908564, 0.005283584, 0.9196676, 0.8245567]",0.95908564
joy,So basically im the Counselor of our group that has split. . . . . ,fear,"[0.56544286, 0.09286365, 0.85721236, 0.17756477, 0.7621545, 0.4988702]",0.85721236
sadness,Ver capítulos de Boston Legal ) que sea la última temporada ( ,fear,"[0.6576931, 0.06595668, 0.95057464, 0.34613642, 0.5231004, 0.80790234]",0.95057464
joy,"finished work, now for homework ",fear,"[0.1900606, 0.017539475, 0.9217426, 0.12968524, 0.116722174, 0.307128]",0.9217426
joy,My friend is trippin' SHE GOT HER PHONE BACK ! ! nothxrogers ,surprise,"[0.91451377, 0.058339003, 0.9605012, 0.99626946, 0.004090651, 0.9974317]",0.9974317
surprise,Woke up to a nice -  UpAllNight automatically downloaded and ready to play on my phone ) Yaaay! ,joy,"[0.010578171, 0.000903619, 0.12526286, 0.9963104, 0.0014342018, 0.991561]",0.9963104
fear,I'll get my result of high school. ,fear,"[0.18960069, 0.020771584, 0.897016, 0.7343909, 0.21658322, 0.7796652]",0.897016
surprise,Mr. Gee is obviously my favorite teacher scratchcupcakesfortheclass ,joy,"[0.08063858, 0.0016491187, 0.8338315, 0.9761109, 0.032924775, 0.3102266]",0.9761109
disgust,Ppl that wear sneakers with suits and claim the walk to work is their daily exercise u me ,anger,"[0.9630105, 0.9592971, 0.6302742, 0.21923548, 0.42619264, 0.88853395]",0.9630105
joy,Tomorrow I am off therefore I will do homework all night tonight ,fear,"[0.44455796, 0.13132025, 0.9416598, 0.12097085, 0.44593492, 0.647771]",0.9416598
joy,Making bows for christmas ,joy,"[0.29825988, 0.014752299, 0.95010734, 0.9505185, 0.10937629, 0.5076922]",0.9505185
